StopName_A,StopName_B,Location_A,Location_B,StopID_A,StopID_B,Route_A,Route_B,RouteColor_A,RouteColor_B
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125,973A,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125,69,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125,69,009EE3,009EE3
Perczel Mór utca,Perczel Mór utca,"(47.53875, 19.1127)","(47.539245, 19.111731)",F03090,F03091,125,125B,009EE3,009EE3
Karatna tér,Karatna tér,"(47.542997, 19.108694)","(47.543051, 19.108548)",F03173,F03174,125,125B,009EE3,009EE3
Rädda Barnen utca,Rädda Barnen utca,"(47.557205, 19.11356)","(47.557313, 19.113493)",F03179,F03180,125,25,009EE3,009EE3
Rädda Barnen utca,Rädda Barnen utca,"(47.557205, 19.11356)","(47.557313, 19.113493)",F03179,F03180,125,125B,009EE3,009EE3
Kolozsvár utcai piac,Kolozsvár utcai piac,"(47.536842, 19.114916)","(47.537247, 19.115023)",008245,F03092,125,125B,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.527397, 19.098651)",F02852,F02951,125,25,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.523603, 19.113864)",F02852,F02853,125,125B,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.523603, 19.113864)",F02852,F02853,125,277,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125,69,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125,69,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125,973A,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125,69,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125,69,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125,125B,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125,170,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125,270,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125,225,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125,950,009EE3,000000
"Rákospalota, Kossuth utca","Rákospalota, Kossuth utca","(47.567236, 19.124575)","(47.567612, 19.127194)",F03030,F03033,125,5,009EE3,009EE3
Pázmány Péter utca,Pázmány Péter utca,"(47.55085, 19.107401)","(47.550985, 19.107614)",F03074,F03075,125,125B,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125,125B,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125,170,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125,270,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125,225,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125,950,009EE3,000000
Mogyoród útja,Mogyoród útja,"(47.570602, 19.128267)","(47.570618, 19.128888)",007968,110283,125B,950,009EE3,000000
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534361, 19.112482)",F02851,F02857,125B,69,009EE3,FFD800
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534721, 19.112695)",F02851,F02858,125B,69,009EE3,FFD800
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534721, 19.112695)",F02851,F02858,125B,5,009EE3,009EE3
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534361, 19.112482)",F02851,F02857,125B,5,009EE3,009EE3
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534721, 19.112695)",F02851,F02858,125B,62A,009EE3,FFD800
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534361, 19.112482)",F02851,F02857,125B,62,009EE3,FFD800
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534361, 19.112482)",F02851,F02857,125B,62A,009EE3,FFD800
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534721, 19.112695)",F02851,F02858,125B,62,009EE3,FFD800
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534361, 19.112482)",F02851,F02857,125B,973,009EE3,000000
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534721, 19.112695)",F02851,F02858,125B,973,009EE3,000000
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534361, 19.112482)",F02851,F02857,125B,973A,009EE3,000000
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534802, 19.112695)",F02851,F02856,125B,69,009EE3,009EE3
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534802, 19.112695)",F02851,F02856,125B,973,009EE3,000000
Öv utca,Öv utca,"(47.530596, 19.121668)","(47.534802, 19.112695)",F02851,F02856,125B,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.527397, 19.098651)",F02853,F02951,125B,25,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125B,69,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125B,69,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125B,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125B,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125B,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125B,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125B,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125B,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125B,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125B,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125B,973A,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.526272, 19.104973)",F02853,F02947,125B,69,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523603, 19.113864)","(47.525785, 19.104691)",F02853,F02948,125B,69,009EE3,009EE3
Rädda Barnen utca,Rädda Barnen utca,"(47.557205, 19.11356)","(47.557313, 19.113493)",F03179,F03180,125B,25,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.527397, 19.098651)",F02852,F02951,125B,25,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.523603, 19.113864)",F02852,F02853,125B,277,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125B,69,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125B,69,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125B,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125B,5,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125B,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125B,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125B,62A,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125B,62,009EE3,FFD800
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125B,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125B,973,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125B,973A,009EE3,000000
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.526272, 19.104973)",F02852,F02947,125B,69,009EE3,009EE3
Fűrész utca,Fűrész utca,"(47.523307, 19.113372)","(47.525785, 19.104691)",F02852,F02948,125B,69,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125B,170,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125B,270,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125B,225,009EE3,009EE3
Kovácsi Kálmán tér,Kovácsi Kálmán tér,"(47.573938, 19.121674)","(47.574361, 19.12218)",F03017,F03018,125B,950,009EE3,000000
"Rákospalota, Kossuth utca","Rákospalota, Kossuth utca","(47.567236, 19.124575)","(47.567612, 19.127194)",F03030,F03033,125B,5,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125B,170,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125B,270,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125B,225,009EE3,009EE3
Árokhát út,Árokhát út,"(47.577021, 19.124496)","(47.577327, 19.124882)",F03170,F03171,125B,950,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502922, 19.135963)",008164,F01749,10,M2,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504674, 19.136485)",008164,F02756,10,231,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504881, 19.136419)",008164,F02757,10,231,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504674, 19.136485)",008164,F02756,10,131,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504881, 19.136419)",008164,F02757,10,131,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.50326, 19.137956)",008164,009322,10,276E,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,276E,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502448, 19.136843)",008164,008382,10,69,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504098, 19.136457)",008164,F01757,10,69,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503684, 19.136443)",008164,008222,10,3,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502623, 19.136654)",008164,008383,10,3,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.50326, 19.137956)",008164,009322,10,44,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504277, 19.137042)",008164,F02763,10,44,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504017, 19.136271)",008164,F01755,10,44,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504287, 19.136192)",008164,F01756,10,908,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503216, 19.137571)",008164,008942,10,908,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504287, 19.136192)",008164,F01756,10,956,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,956,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504008, 19.136656)",008164,F02764,10,80,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.505123, 19.136353)",008164,F02758,10,82,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.505315, 19.136268)",008164,102825,10,82,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502448, 19.136843)",008164,008382,10,3,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504098, 19.136457)",008164,F01757,10,3,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.505123, 19.136353)",008164,F02758,10,82A,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.505315, 19.136268)",008164,102825,10,82A,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504287, 19.136192)",008164,F01756,10,990,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,990,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.50326, 19.137956)",008164,009322,10,45,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.505132, 19.136777)",008164,F02760,10,45,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504017, 19.136271)",008164,F01755,10,45,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504404, 19.136551)",008164,F02755,10,31,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,67,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.50326, 19.137956)",008164,009322,10,67,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504556, 19.136936)",008164,F02762,10,244,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504881, 19.136419)",008164,F02757,10,244,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504008, 19.136656)",008164,F02764,10,81,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.505315, 19.136268)",008164,102825,10,80,009EE3,E41F18
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503684, 19.136443)",008164,008222,10,69,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502623, 19.136654)",008164,008383,10,69,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,907,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504287, 19.136192)",008164,F01756,10,907,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504727, 19.136883)",008164,F02761,10,144,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504881, 19.136419)",008164,F02757,10,144,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,176E,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.50326, 19.137956)",008164,009322,10,176E,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504898, 19.136843)",008164,F02759,10,174,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504881, 19.136419)",008164,F02757,10,174,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,931A,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503216, 19.137571)",008164,008942,10,931,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504287, 19.136192)",008164,F01756,10,931,009EE3,000000
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504881, 19.136419)",008164,F02757,10,231B,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503684, 19.136443)",008164,008222,10,62A,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502623, 19.136654)",008164,008383,10,62A,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502448, 19.136843)",008164,008382,10,62,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504098, 19.136457)",008164,F01757,10,62,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502448, 19.136843)",008164,008382,10,62A,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504098, 19.136457)",008164,F01757,10,62A,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503684, 19.136443)",008164,008222,10,62,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502623, 19.136654)",008164,008383,10,62,009EE3,FFD800
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.504287, 19.136192)",008164,F01756,10,32,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,32,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.501849, 19.136467)",008164,008165,10,261E,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.501849, 19.136467)",008164,008165,10,161E,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.502506, 19.136269)",008164,F01752,10,M2,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503245, 19.135293)",008164,009318,10,M2,009EE3,009EE3
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503585, 19.137192)",008164,009506,10,H8,009EE3,ED6E86
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503585, 19.137192)",008164,F01792,10,H8,009EE3,ED6E86
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503585, 19.137192)",008164,009506,10,H9,009EE3,ED6E86
Örs vezér tere,Örs vezér tere,"(47.501382, 19.136585)","(47.503585, 19.137192)",008164,F01792,10,H9,009EE3,ED6E86
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503499, 19.118511)",F01741,F02928,10,908,009EE3,000000
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503472, 19.11883)",F01741,F02929,10,908,009EE3,000000
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503499, 19.118511)",F01741,F02928,10,956,009EE3,000000
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503472, 19.11883)",F01741,F02929,10,956,009EE3,000000
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503472, 19.11883)",F01741,F02929,10,80,009EE3,E41F18
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503499, 19.118511)",F01741,F02928,10,80,009EE3,E41F18
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503499, 19.118511)",F01741,F02928,10,990,009EE3,000000
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503472, 19.11883)",F01741,F02929,10,990,009EE3,000000
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503499, 19.118511)",F01741,F02928,10,130,009EE3,009EE3
Pillangó utca,Pillangó utca,"(47.501223, 19.11953)","(47.503472, 19.11883)",F01741,F02929,10,130,009EE3,009EE3
